id	name
CB23-058	ペンペン
CB23-059	エヴァンゲリオンが無くてもいい世界に
CB23-060	セカンドインパクト
CB23-061	まさか第1使徒の僕が13番目の使徒に堕とされるとは…
CB23-062	アディショナル・インパクト
CB23-X01	エヴァンゲリオン 超極限空間対応用特殊装備追加可能型 改8号機γ 両腕暫定的補強仕様 -ヤマト作戦-
CB23-X02	エヴァンゲリオン 正規実用型 新2号機α -ヤマト作戦-
CB23-X03	エヴァンゲリオン 試験初号機 -カシウスの槍-
CB23-X04	エヴァンゲリオン 第13号機 -ロンギヌスの槍-
CB23-X05	碇シンジ -シンクロ率∞-
CB23-X06	真希波・マリ・イラストリアス -お待たせ! シンジ君-
CB23-XX01	綾波レイ -再会-
CB24-001	仮面ライダー純（量産型仮面ライダーマッハ）
CB24-002	仮面ライダーマッハ
CB24-003	仮面ライダービルド＆マシンビルダー
CB24-004	仮面ライダードライブ タイプスピード ［2］
CB24-005	仮面ライダードライブ タイプテクニック
CB24-006	仮面ライダードライブ タイプワイルド
CB24-007	仮面ライダードライブ タイプワイルドレッカー
CB24-008	仮面ライダーチェイサー
CB24-009	仮面ライダードライブ タイプスピードハンター
CB24-010	仮面ライダードライブ タイプテクニックグラビティ
CB24-011	仮面ライダービルド フェニックスロボフォーム
CB24-012	仮面ライダーデッドヒートマッハ
CB24-013	仮面ライダードライブ タイプデッドヒート
CB24-014	仮面ライダーチェイサー ［2］
CB24-015	仮面ライダービルド ラビットラビットフォーム ［2］
CB24-016	仮面ライダードライブ タイプデッドヒートフレア
CB24-017	仮面ライダーチェイサーマッハ
CB24-018	仮面ライダードライブ タイプフォーミュラ
CB24-019	仮面ライダーデモンズ スパイダーゲノム
CB24-020	仮面ライダーローグ ［2］
CB24-021	ウルフ・デッドマン
CB24-022	メディックロイミュード
CB24-023	鎧蟹
CB24-024	仮面ライダーサウザンドアーク
CB24-025	鋼鷹
CB24-026	フリーズロイミュード
CB24-027	仮面ライダーエビル バットゲノム
CB24-028	仮面ライダーバイス レックスゲノム
CB24-029	仮面ライダーエボル コブラフォーム
CB24-030	仮面ライダーベイル
CB24-031	ダイオウイカ・デッドマン
CB24-032	ブレンロイミュード
CB24-033	仮面ライダーオーバーデモンズ クワガタゲノム
CB24-034	仮面ライダーバイス バリッドレックスゲノム
CB24-035	仮面ライダーエボル ドラゴンフォーム
CB24-036	クイーンビー・デッドマン フェーズ3
CB24-037	仮面ライダープライムローグ
CB24-038	仮面ライダーアギレラ クイーンビーゲノム
CB24-039	仮面ライダージャックリバイス
CB24-040	ギフ
CB24-041	仮面ライダー装甲響鬼 ［2］
CB24-042	仮面ライダーゲンム 無双ゲーマー
CB24-043	仮面ライダーギーツ マグナムブーストフォーム
CB24-044	仮面ライダーグリス ［2］
CB24-045	仮面ライダーグリスブリザード ［2］
CB24-046	仮面ライダークローズ ［2］
CB24-047	仮面ライダーライブ バットゲノム
CB24-048	仮面ライダーリバイ レックスゲノム
CB24-049	仮面ライダークローズチャージ ［2］
CB24-050	仮面ライダージャンヌ コブラゲノム
CB24-051	仮面ライダーリバイ バリッドレックスゲノム
CB24-052	仮面ライダービルド ロケットパンダフォーム
CB24-053	仮面ライダークローズマグマ ［2］
CB24-054	仮面ライダーホーリーライブ
CB24-055	仮面ライダーリバイ ボルケーノレックスゲノム
CB24-056	仮面ライダービルド スマホウルフフォーム
CB24-057	仮面ライダーバースX
CB24-058	仮面ライダービルド タンクタンクフォーム ［2］
CB24-059	仮面ライダーインビンシブルジャンヌ
CB24-060	仮面ライダーリバイス
CB24-061	仮面ライダーエビリティライブ
CB24-062	リバイスレックス
CB24-063	仮面ライダーグレートクローズ
CB24-064	仮面ライダービルド ジーニアスフォーム ［2］
CB24-065	仮面ライダージュウガ
CB24-066	トライドロン
CB24-067	ラブコフ
CB24-068	音撃増幅剣・装甲声刃
CB24-069	ドライブピット
CB24-070	桐生戦兎の秘密基地
CB24-071	しあわせ湯
CB24-072	ドライブドライバー
CB24-073	ビルドドライバー
CB24-074	スピードロップ
CB24-075	勝利の法則は決まった！
CB24-076	リバイスドライバー
CB24-077	レックススタンピングフィニッシュ
CB24-078	マッスルギャラクシーフィニッシュ
CB24-CX01	悪魔バイス
CB24-X01	仮面ライダードライブ タイプトライドロン
CB24-X02	ハートロイミュード
CB24-X03	仮面ライダーアルティメットバイス
CB24-X04	仮面ライダーグリスパーフェクトキングダム
CB24-X05	仮面ライダーアルティメットリバイ
CB24-X06	仮面ライダークローズエボル
CB24-XX01	仮面ライダーオーズ タジャドルコンボエタニティ
CB24-CP01	仮面ライダーBLACK SUN
CB24-CP02	仮面ライダーSHADOWMOON
CB24-CP03	変身!! 仮面ライダードライブ
CB24-CP04	変身!! 仮面ライダービルド
CB24-CP05	悪の女王アギレラ
CB24-CP06	五十嵐さくら
CB25-001	脱出ポッド
CB25-002	ジェガン［U.C.0093］
CB25-003	ホビー・ハイザック
CB25-004	ギラ・ドーガ
CB25-005	リ・ガズィ
CB25-006	リ・ガズィ［BWS］
CB25-007	ギラ・ドーガ［レズン専用機］
CB25-008	ヤクト・ドーガ［クェス専用機］
CB25-009	ヤクト・ドーガ［ギュネイ専用機］
CB25-010	νガンダム［フィン・ファンネルバリア］
CB25-011	α・アジール
CB25-012	ランドマン・ロディ
CB25-013	獅電［オルガ機］
CB25-014	獅電
CB25-015	辟邪
CB25-016	ガンダム・バルバトスルプス
CB25-017	ガンダム・フラウロス［流星号］
CB25-018	ガンダム・グシオンリベイクフルシティ
CB25-019	ハシュマル
CB25-020	ガンダム・バルバトスルプスレクス
CB25-021	陸戦用ジェガンA型 マン・ハンター仕様
CB25-022	グスタフ・カール00型［ケッサリア搭乗］
CB25-023	グスタフ・カール00型
CB25-024	メッサーF01型
CB25-025	メッサーF型ネイキッド［指揮官機］
CB25-026	メッサーF02型マインレイヤー装備［ギャルセゾン搭乗］
CB25-027	ペーネロペー［フライト・フォーム］
CB25-028	Ξガンダム［フライト・フォーム］
CB25-029	ムラサメ
CB25-030	グフイグナイテッド［ハイネ専用機］
CB25-031	ストライクルージュ［オオトリ装備］
CB25-032	ソードインパルスガンダム［ルナマリア機］
CB25-033	アカツキ［オオワシ装備］
CB25-034	パーフェクトストライクガンダム［オーブ防衛戦］
CB25-035	フリーダムガンダム［C.E.73］
CB25-036	デミトレーナー
CB25-037	デミトレーナー チュチュ専用機
CB25-038	ガンダム・エアリアル［ビームサーベル］
CB25-039	ダリルバルデ
CB25-040	ミカエリス
CB25-041	ガンダム・ファラクト
CB25-042	ガンダム・エアリアル［ビームブレイド］
CB25-043	ハサウェイ・ノア［U.C.0093］
CB25-044	ギュネイ・ガス
CB25-045	クェス・パラヤ
CB25-046	アムロ・レイ［U.C.0093］
CB25-047	シャア・アズナブル［U.C.0093］
CB25-048	ユージン・セブンスターク
CB25-049	ノルバ・シノ
CB25-050	ガウマン・ノビル
CB25-051	レーン・エイム
CB25-052	ハサウェイ・ノア［U.C.0105］
CB25-053	ハイネ・ヴェステンフルス
CB25-054	チュアチュリー・パンランチ
CB25-055	グエル・ジェターク
CB25-056	スレッタ・マーキュリー
CB25-057	エラン・ケレス
CB25-058	シャディク・ゼネリ
CB25-059	チェーン・アギ
CB25-060	ナナイ・ミゲル
CB25-061	ブライト・ノア［U.C.0093］
CB25-062	アクシズ
CB25-063	ギギ・アンダルシア
CB25-064	ハイジャック犯
CB25-065	ケネス・スレッグ
CB25-066	ミオリネ・レンブラン
CB25-067	アスティカシア高等専門学園
CB25-068	ネオ・ジオン総帥 シャア・アズナブル
CB25-069	クーデリア＆アトラ
CB25-070	逆襲のシャア
CB25-071	サイコフレーム
CB25-072	νガンダムは伊達じゃない
CB25-073	抱擁
CB25-074	火星の王へ
CB25-075	夜襲
CB25-076	勝利の女神
CB25-077	さすが綺麗事はアスハのお家芸だな！
CB25-078	決闘
CB25-079	その魔女は、ガンダムを駆る。
CB25-CX01	νガンダム
CB25-CX02	Ξガンダム
CB25-CX03	ガンダム・エアリアル
CB25-X01	サザビー
CB25-X02	νガンダム［決戦時］
CB25-X03	ガンダム・バルバトスルプスレクス［最終決戦時］
CB25-X04	Ξガンダム［初陣］
CB25-X05	ペーネロペー
CB25-X06	ガンダム・エアリアル［ガンビット］
CB25-XX01	νガンダム［ロングレンジ・フィン・ファンネル］
CB26-001	鏑木・T・虎徹
CB26-002	WILD TIGER
CB26-003	WILD TIGER ［2］
CB26-004	正義の壊し屋 WILD TIGER
CB26-005	HERO WILD TIGER
CB26-006	バーナビー・ブルックス Jr.
CB26-007	BARNABY BROOKS Jr.
CB26-008	BARNABY BROOKS Jr. ［2］
CB26-009	スーパー貴公子 BARNABY BROOKS Jr.
CB26-010	HERO BARNABY BROOKS Jr.
CB26-011	カリーナ・ライル
CB26-012	BLUE ROSE
CB26-013	BLUE ROSE ［2］
CB26-014	ヒーロー界のスーパーアイドル BLUE ROSE
CB26-015	HERO BLUE ROSE
CB26-016	ライアン・ゴールドスミス
CB26-017	GOLDEN RYAN
CB26-018	GOLDEN RYAN ［2］
CB26-019	さすらいの重力王子 GOLDEN RYAN
CB26-020	HERO GOLDEN RYAN
CB26-021	ネイサン・シーモア
CB26-022	FIRE EMBLEM
CB26-023	FIRE EMBLEM ［2］
CB26-024	ブルジョワ直火焼き FIRE EMBLEM
CB26-025	HERO FIRE EMBLEM
CB26-026	キース・グッドマン
CB26-027	SKY HIGH
CB26-028	SKY HIGH ［2］
CB26-029	風の魔術師 SKY HIGH
CB26-030	HERO SKY HIGH
CB26-031	イワン・カレリン
CB26-032	ORIGAMI CYCLONE
CB26-033	ORIGAMI CYCLONE ［2］
CB26-034	見切れ職人 ORIGAMI CYCLONE
CB26-035	HERO ORIGAMI CYCLONE
CB26-036	アントニオ・ロペス
CB26-037	ROCK BISON
CB26-038	ROCK BISON ［2］
CB26-039	西海岸の猛牛戦車 ROCK BISON
CB26-040	HERO ROCK BISON
CB26-041	ホァン・パオリン
CB26-042	DRAGON KID
CB26-043	DRAGON KID ［2］
CB26-044	稲妻カンフーマスター DRAGON KID
CB26-045	HERO DRAGON KID
CB26-046	ラーラ・チャイコスカヤ
CB26-047	MAGICAL CAT
CB26-048	MAGICAL CAT ［2］
CB26-049	魔女っ娘食肉目 MAGICAL CAT
CB26-050	HERO MAGICAL CAT
CB26-051	仙石 昴
CB26-052	Mr. BLACK
CB26-053	Mr. BLACK ［2］
CB26-054	黒ずくめ男 Mr. BLACK
CB26-055	HERO Mr. BLACK
CB26-056	トーマス・トーラス
CB26-057	HE IS THOMAS
CB26-058	HE IS THOMAS ［2］
CB26-059	白き光を纏いし者 HE IS THOMAS
CB26-060	HERO HE IS THOMAS
CB26-061	ルナティック
CB26-062	断罪の炎 ルナティック
CB26-063	フガン
CB26-064	ムガン
CB26-065	ヒーロー狩り フガン
CB26-066	ヒーロー狩り ムガン
CB26-067	ダブルチェイサー
CB26-068	ブルーローズ専用バイク
CB26-069	ファイヤーエンブレムカー
CB26-070	見切れ職人
CB26-071	キッドのお守り
CB26-072	バディシステム
CB26-073	HERO TV
CB26-074	ボンジュール！ヒーロー
CB26-075	シュテルンビルト
CB26-076	ハイパーグッドラックモード
CB26-077	わたしの氷はちょっぴりコールド…貴方の悪事を完全ホールド！
CB26-078	ファイヤースカイ
CB26-079	NEXT能力「擬態」
CB26-080	マジカルスプラッシュ
CB26-081	NEXT能力「バリア」
CB26-CX01	鏑木・T・虎徹＆バーナビー・ブルックス Jr.
CB26-CX02	カリーナ・ライル＆ライアン・ゴールドスミス
CB26-CX03	ネイサン・シーモア＆キース・グッドマン
CB26-CX04	イワン・カレリン＆アントニオ・ロペス
CB26-CX05	ホァン・パオリン＆ラーラ・チャイコスカヤ
CB26-CX06	仙石 昴＆トーマス・トーラス
CB26-X01	WILD TIGER＆BARNABY BROOKS Jr.
CB26-X02	BLUE ROSE＆GOLDEN RYAN
CB26-X03	FIRE EMBLEM＆SKY HIGH
CB26-X04	ORIGAMI CYCLONE＆ROCK BISON
CB26-X05	DRAGON KID＆MAGICAL CAT
CB26-X06	Mr. BLACK＆HE IS THOMAS
CB27-001	ユニコーンガンダム3号機 フェネクス［デストロイモード］
CB27-002	オデュッセウスガンダム
CB27-003	Ξガンダム［ビーム・バリア］
CB27-004	ディランザ ラウダ専用機
CB27-005	ガンダム・ルブリス
CB27-006	ディランザ グエル専用機
CB27-007	ベギルペンデ
CB27-008	ベギルベウ
CB27-009	ガンダム・ルブリス・ウル
CB27-010	ガンダム・エアリアル［VS.ミカエリス戦］
CB27-011	ガンダム・ルブリス・ソーン
CB27-012	0ガンダム［ロールアウトカラー］
CB27-013	ガンダムエクシアリペアII
CB27-014	アスラン・ザラ［DESTINY］
CB27-015	キラ・ヤマト［DESTINY］
CB27-016	ノレア・デュノク
CB27-017	ソフィ・プロネ
CB27-018	デリング・レンブラン
CB27-019	ニカ・ナナウラ
CB27-020	カガリ・ユラ・アスハ［DESTINY］
CB27-021	スメラギ・李・ノリエガ
CB27-022	逃げたら一つ、進めば二つ手に入る
CB27-023	刹那・F・セイエイ、未来を切り開く！
CB27-X01	νガンダムHWS
CB27-X02	サザビー［ロング・ライフル］
CB27-X03	インフィニットジャスティスガンダム
CB27-X04	ガンダム・エアリアル（改修型）
CB27-X05	ガンダムエクシアリペア
CB27-XX01	ストライクフリーダムガンダム
CB28-001	ゴジラアクアティリス＜S.P＞
CB28-002	ガイガンミレース
CB28-003	キングギドラ（1964）
CB28-004	ゴジラ（1954）
CB28-005	キングギドラ -引力光線-
CB28-006	ゴジラアンフィビア＜S.P＞
CB28-007	モンスターX ［2］
CB28-008	リトルゴジラ ［2］
CB28-009	暴竜アンギラス（1972）
CB28-010	ゴジラジュニア ［2］
CB28-011	ゴジラテレストリス＜S.P＞
CB28-012	未来予知怪獣アンギラス＜S.P＞
CB28-013	デスギドラ
CB28-014	怪獣王ゴジラ（1989）
CB28-015	ゴジラ（ゴジラVSガイガンレクス）
CB28-016	カイザーギドラ ［2］
CB28-017	ガイガンレクス
CB28-018	モスラ（幼虫）（1968）
CB28-019	ゴジラ・フィリウス
CB28-020	バイオ怪獣ビオランテ（植獣形態）
CB28-021	ジェットジャガー プロトタイプ＜S.P＞
CB28-022	ジェットジャガーβ＜S.P＞
CB28-023	スーパーメカゴジラ（1993）
CB28-024	メカキングギドラ（1991）
CB28-025	MFS-3 3式機龍
CB28-026	ジェットジャガー＜S.P＞
CB28-027	メカゴジラシティ
CB28-028	放射熱線＜S.P＞
CB28-029	オキシジェン・デストロイヤー・レイ
CB28-RV001	デストロイア（幼体）
CB28-RV002	宇宙超怪獣キングギドラ
CB28-RV003	怪獣王ゴジラ［2000］
CB28-RV004	ゴジラ［1965］
CB28-RV005	キングギドラ［1991］
CB28-RV006	デストロイア（飛翔体）
CB28-RV007	デストロイア（集合体）
CB28-RV008	スペースゴジラ
CB28-RV009	完全生命体デストロイア
CB28-RV010	デストロイア（完全体）
CB28-RV011	メカゴジラ［1974］
CB28-RV012	にせゴジラ
CB28-RV013	MOGERAII-SRF
CB28-RV014	対G兵器スーパーメカゴジラ
CB28-RV015	サイボーグ怪獣メカキングギドラ
CB28-RV016	ガルーダ
CB28-RV017	妖星ゴラス
CB28-RV018	怪獣王出現
CB28-RV019	メカゴジラ格納庫
CB28-RV020	引力光線
CB28-RV021	オキシジェン・デストロイヤー
CB28-RV022	全武装攻撃
CB28-CX01	ベビーゴジラ
CB28-CX02	未来のペット ドラット
CB28-CX03	デストロイア
CB28-CX04	Gフォース メカゴジラ
CB28-X01	ゴジラウルティマ＜S.P＞
CB28-X02	バーニングゴジラ（1995）
CB28-X03	高次元怪獣ギドラ
CB28-X04	MFS-3 対G特殊兵器3式機龍〈改〉
CB28-X05	対ゴジラ超重質量ナノメタル製決戦兵器：メカゴジラ
CB28-X06	サイボーグ怪獣メカキングギドラ -マシンハンド展開-
CB28-XX01	ゴジラ・アース
CB29-001	ヤクト・ドーガ［袖付き］
CB29-002	νガンダム［ロングレンジ・フィン・ファンネル・ビームサーベル］
CB29-003	サザビー［ダブル・ホーン・ファンネル］
CB29-004	νガンダム［アクシズ落下時］
CB29-005	ユニコーンガンダム2号機 バンシィ・ノルン［覚醒］
CB29-006	ガンダム・キマリスヴィダール
CB29-007	ガンダム・バエル
CB29-008	ペーネロペー［ファンネル・ミサイル］
CB29-009	コアスプレンダー［エンジェルダウン作戦］
CB29-010	ムラサメ［バルトフェルド専用機］
CB29-011	M1アストレイ［シュライク装備型］
CB29-012	ドムトルーパー
CB29-013	ガイアガンダム［バルトフェルド専用機］
CB29-014	フォースインパルスガンダム［エンジェルダウン作戦］
CB29-015	アカツキ［シラヌイ装備］
CB29-016	デストロイガンダム
CB29-017	インフィニットジャスティスガンダム［ミーティア装備］
CB29-018	デスルター
CB29-019	プロドロス
CB29-020	ガンドノード
CB29-021	ディランザ［フェルシー機］
CB29-022	ガンダム・エアリアル［ビットオンフォーム］
CB29-023	ガンドノード［オプション装備］
CB29-024	ディランザ・ソル
CB29-025	ガンヴォルヴァ
CB29-026	ガンダム・ファラクト［ランブルリング］
CB29-027	ベギルペンデ［ドミニコス隊仕様］
CB29-028	ガンダム・エアリアル（改修型）［クワイエット・ゼロ］
CB29-029	ガンダム・キャリバーン
CB29-030	ディランザ グエル専用機［最終決戦時］
CB29-031	デミバーディング
CB29-032	ガンダム・シュバルゼッテ
CB29-033	ミカエリス［VS.ダリルバルデ戦］
CB29-034	ダリルバルデ［VS.ミカエリス戦］
CB29-035	ブレイヴ一般用試験機
CB29-036	ジンクスIV
CB29-037	ブレイヴ指揮官用試験機
CB29-038	ELS
CB29-039	ガンダムエクシアリペアIV［グラハム・ガンダム］
CB29-040	ガンダムサバーニャ
CB29-041	ガンダムハルート
CB29-042	ラファエルガンダム
CB29-043	ダブルオーライザー［粒子貯蔵タンク型］
CB29-044	ガエリオ・ボードウィン
CB29-045	マクギリス・ファリド
CB29-046	マフティー・ナビーユ・エリン
CB29-047	アンドリュー・バルトフェルド
CB29-048	ムウ・ラ・フラガ［C.E.73］
CB29-049	シン・アスカ［C.E.73］
CB29-050	ステラ・ルーシェ
CB29-051	ケナンジ・アベリー
CB29-052	プロスペラ・マーキュリー
CB29-053	エラン・ケレス（強化人士5号）
CB29-054	ラウダ・ニール
CB29-055	グエル・ジェターク［CEO］
CB29-056	ティエリア・アーデ［ヴェーダ］
CB29-057	アレルヤ・ハプティズム＆ソーマ・ピーリス
CB29-058	グラハム・エーカー［CB］
CB29-059	刹那・F・セイエイ［ELSイノベイター］
CB29-060	ロックオン・ストラトス［西暦2314］
CB29-061	アストナージ・メドッソ
CB29-062	エターナル
CB29-063	タリア・グラディス
CB29-064	ミーア・キャンベル
CB29-065	メイリン・ホーク
CB29-066	マリュー・ラミアス
CB29-067	エリクト・サマヤ
CB29-068	ミオリネ・レンブラン［CEO］
CB29-069	クワイエット・ゼロ
CB29-070	フェルト・グレイス
CB29-071	マリナ・イスマイール
CB29-072	ミネバ・ラオ・ザビ
CB29-073	やってみせろよ、マフティー！
CB29-074	新たなる自由
CB29-075	パルマフィオキーナ
CB29-076	二人のラクス
CB29-077	風向き、変わりそうね
CB29-078	懺悔
CB29-079	父と子と
CB29-080	株式会社ガンダム
CB29-081	対話のための機体
CB29-CX01	ガンダム・ルブリス［ビットオンフォーム］
CB29-CX02	ガンダムエクシア［刹那・F・セイエイ］
CB29-X01	ガンダム・バルバトスルプス［鉄華団］
CB29-X02	Ξガンダム［ファンネル・ミサイル］
CB29-X03	デスティニーガンダム［メサイア攻防戦］
CB29-X04	ストライクフリーダムガンダム［ミーティア装備］
CB29-X05	ガンダム・エアリアル（改修型）［パーメットスコア・エイト］
CB29-X06	ガンダム・キャリバーン［最終決戦時］
CB29-X07	ダブルオークアンタ
CB29-X08	ユニコーンガンダム［結晶体］
CB29-X09	スレッタ・マーキュリー［株式会社ガンダム］
CB29-XX01	ELSクアンタ
CB29-XX02	ラクス・クライン
CB30-001	仮面ライダーゼロドライブ
CB30-002	仮面ライダーアギト ストームフォーム
CB30-003	仮面ライダーアギト フレイムフォーム
CB30-004	仮面ライダービルド オクトパスライトフォーム
CB30-005	仮面ライダー超デッドヒートドライブ
CB30-006	仮面ライダーアギト バーニングフォーム
CB30-007	仮面ライダーアギト トリニティフォーム
CB30-008	仮面ライダードライブ タイプトライドロン ［2］
CB30-009	仮面ライダーマッハチェイサー
CB30-010	仮面ライダーブレン
CB30-011	仮面ライダーグレア
CB30-012	ブロンズドライブ
CB30-013	水のエル
CB30-014	仮面ライダーエボル コブラフォーム ［2］
CB30-015	仮面ライダーデザスト
CB30-016	仮面ライダーエボル ドラゴンフォーム ［2］
CB30-017	仮面ライダードレッド零式
CB30-018	ウルフ・デッドマン ライオット
CB30-019	風のエル
CB30-020	仮面ライダーエボル ラビットフォーム
CB30-021	地のエル
CB30-022	仮面ライダーエビルマーベラス
CB30-023	仮面ライダーアナザーアギト
CB30-024	仮面ライダー王蛇サバイブ
CB30-025	仮面ライダーインペリアルデモンズ
CB30-026	仮面ライダーリガドΩ
CB30-027	仮面ライダーアルティメットバイス ［2］
CB30-028	仮面ライダーギルス
CB30-029	仮面ライダーギルス ［2］
CB30-030	仮面ライダービルド ローズコプターフォーム
CB30-031	仮面ライダーエクシードギルス
CB30-032	仮面ライダータイクーン ニンジャフォーム
CB30-033	仮面ライダーナーゴ ビートフォーム
CB30-034	仮面ライダーバッファ ゾンビフォーム
CB30-035	仮面ライダーギーツ コマンドフォーム ジェットモード
CB30-036	仮面ライダージーン
CB30-037	仮面ライダーパンクジャック モンスターフォーム
CB30-038	仮面ライダーギーツ ブーストフォームマークII
CB30-039	仮面ライダータイクーン コマンドフォーム キャノンモード
CB30-040	仮面ライダーバッファ コマンドフォーム ジェットモード
CB30-041	仮面ライダーナーゴ ファンタジーフォーム
CB30-042	仮面ライダーギーツ レーザーブーストフォーム
CB30-043	仮面ライダーバッファ フィーバーゾンビフォーム（ジャマ神）
CB30-044	仮面ライダーギャレン キングフォーム
CB30-045	仮面ライダーG3
CB30-046	仮面ライダーマジェード
CB30-047	仮面ライダーガッチャード バーニングゴリラ
CB30-048	仮面ライダーG3 ［2］
CB30-049	ヴァルバラド
CB30-050	仮面ライダーガッチャード アッパレスケボー
CB30-051	仮面ライダーガッチャード アントレスラー
CB30-052	仮面ライダーライブマーベラス
CB30-053	仮面ライダービルド サメバイクフォーム
CB30-054	仮面ライダースーパーガッチャード クロスユーフォーエックス
CB30-055	仮面ライダーG3-X
CB30-056	仮面ライダーアルティメットリバイ ［2］
CB30-057	ジョブケミー アッパレブシドー
CB30-058	インセクトケミー ホッパー1
CB30-059	インセクトケミー アントルーパー
CB30-060	ビークルケミー スケボーズ
CB30-061	ビークルケミー スチームライナー
CB30-062	ジョブケミー レスラーG
CB30-063	マシントルネイダー
CB30-064	財団X
CB30-065	DGP
CB30-066	創世の女神
CB30-067	ビークルケミー ゴルドダッシュ
CB30-068	錬金アカデミー
CB30-069	オルタリング
CB30-070	ライダーキック（仮面ライダーアギト）
CB30-071	エボルテックフィニッシュ
CB30-072	デザイアドライバー
CB30-073	マグナムブーストグランドビクトリー
CB30-074	ガッチャードライバー
CB30-075	スチームホッパーフィーバー
CB30-CX01	仮面ライダーアギト グランドフォーム
CB30-CX02	エボルト（怪人態） ［2］
CB30-CX03	仮面ライダーギーツ マグナムブーストフォーム ［2］
CB30-CX04	仮面ライダーガッチャード スチームホッパー
CB30-X01	仮面ライダーアギト シャイニングフォーム
CB30-X02	仮面ライダーエボル ブラックホールフォーム ［2］
CB30-X03	仮面ライダータイクーン ブジンソード
CB30-X04	仮面ライダーギーツIX
CB30-X05	仮面ライダーヴァルバラド
CB30-X06	仮面ライダーファイヤーガッチャード スチームホッパー
CB30-XX01	仮面ライダービルド クローズビルドフォーム ［2］
CB30-CP01	仮面ライダーネクストカイザ
CB30-CP02	仮面ライダーネクストファイズ
CB30-CP03	仮面ライダーミューズ
CB30-CP04	仮面の魂
CB31-001	仮面ライダーサソード ライダーフォーム ［2］
CB31-002	仮面ライダーガタック ライダーフォーム ［3］
CB31-003	仮面ライダーザビー ライダーフォーム ［2］
CB31-004	仮面ライダーバロン バナナアームズ ［2］
CB31-005	仮面ライダーカブト ライダーフォーム ［4］
CB31-006	仮面ライダーカブト ライダーフォーム ［5］
CB31-007	仮面ライダーガタック ハイパーフォーム ［2］
CB31-008	仮面ライダー龍玄 ブドウアームズ ［2］
CB31-009	仮面ライダーキルバス
CB31-010	仮面ライダーW ヒートメタル ［3］
CB31-011	仮面ライダーW ファングジョーカー ［3］
CB31-012	仮面ライダーW ルナトリガー ［3］
CB31-013	仮面ライダースカル ［3］
CB31-014	仮面ライダーW サイクロンジョーカーエクストリーム ［4］
CB31-015	仮面ライダー斬月 メロンアームズ ［2］
CB31-016	仮面ライダーギャレン ［3］
CB31-017	仮面ライダーブレイド ジャックフォーム ［3］
CB31-018	仮面ライダーレンゲル ［3］
CB31-019	仮面ライダー鎧武 ジンバーレモンアームズ ［2］
CB31-020	仮面ライダーギャレン キングフォーム ［2］
CB31-021	仮面ライダー鎧武 カチドキアームズ ［3］
CB31-022	仮面ライダーワイルドカリス ［2］
CB31-023	ライダーベルト＆カブトゼクター
CB31-024	戦極ドライバー
CB31-025	ブレイバックル
CB31-RV001	仮面ライダーカブト ライダーフォーム ［3］
CB31-RV002	仮面ライダーダークカブト ライダーフォーム
CB31-RV003	仮面ライダーダークキバ
CB31-RV004	仮面ライダーブラーボ ドリアンアームズ
CB31-RV005	仮面ライダーW サイクロンジョーカーゴールドエクストリーム
CB31-RV006	仮面ライダーブレイド ジャックフォーム ［2］
CB31-RV007	仮面ライダーデューク レモンエナジーアームズ
CB31-RV008	プリズムビッカー
CB31-RV009	園咲家
CB31-RV010	BOARD
CB31-CX01	仮面ライダーカブト マスクドフォーム ［2］
CB31-CX02	仮面ライダーW サイクロンジョーカー ［3］
CB31-CX03	仮面ライダー鎧武 オレンジアームズ ［3］
CB31-CX04	仮面ライダーブレイド ［3］
CB31-X01	仮面ライダーカブト ハイパーフォーム ［3］
CB31-X02	仮面ライダーW サイクロンジョーカーゴールドエクストリーム ［3］
CB31-X03	仮面ライダーガヴ ポッピングミフォーム
CB31-X04	仮面ライダーブレイド キングフォーム ［3］
CB31-X05	仮面ライダー鎧武 極アームズ ［2］
CB31-XX01	仮面ライダーレンゲル キングフォーム
CB31-CP01	ロード・バロン
CB31-CP02	仮面ライダーエターナル ［2］
CB31-CP03	ジョーカー
CB32-001	帝国機兵レギオノイド
CB32-002	再生怪獣ギエロン星獣
CB32-003	ロボット怪獣メカゴモラ
CB32-004	ベリアル融合獣スカルゴモラ ［2］
CB32-005	ウルトラマンアーク ソリスアーマー
CB32-006	ベリアル融合獣サンダーキラー
CB32-007	ウルトラマンアーク ルーナアーマー
CB32-008	ウルトラマンアーク サトゥルーアーマー
CB32-009	ウルトラマンアーク -アークアイソード装備-
CB32-010	ベリアル銀河帝国ダークロプスゼロ
CB32-011	暴君怪獣タイラント ［3］
CB32-012	宇宙恐竜ゼットン［初代ウルトラ怪獣］ ［2］
CB32-013	ベリアル融合獣キメラベロス
CB32-014	時空破壊神ゼガン
CB32-015	ペガッサ星人ペガ
CB32-016	ウルトラヒーロー ウルトラマンゼロ
CB32-017	ウルトラマンジード ソリッドバーニング
CB32-018	ウルトラマンジード アクロスマッシャー
CB32-019	ウルトラマンジード マグニフィセント
CB32-020	ウルトラマンゼット アルファエッジ ［3］
CB32-021	遅れてきた主役ウルトラマンゼロ ビヨンド
CB32-022	ウルトラマンジード ロイヤルメガマスター
CB32-023	幻覚宇宙人メトロン星人［初代ウルトラ怪獣］
CB32-024	宇宙怪獣エレキング［初代ウルトラ怪獣］
